time_s,value_axis_units
2558.4269662921342,-1.847441800092417
2559.176029962546,-1.847441800092417
2559.925093632958,-1.847441800092417
2560.67415730337,-1.8532644546843322
2561.423220973782,-1.847441800092417
2562.1722846441944,-1.847441800092417
2562.9213483146063,-1.847441800092417
2563.6704119850183,-1.847441800092417
2564.4194756554302,-1.847441800092417
2565.168539325842,-1.847441800092417
2565.917602996254,-1.847441800092417
2566.666666666666,-1.847441800092417
2567.415730337078,-1.8532644546843322
2568.16479400749,-1.8532644546843322
2568.913857677902,-1.8532644546843322
2569.662921348314,-1.847441800092417
2570.411985018726,-1.847441800092417
2571.161048689138,-1.847441800092417
2571.91011235955,-1.847441800092417
2572.659176029962,-1.847441800092417
2573.408239700374,-1.847441800092417
2574.157303370786,-1.847441800092417
2574.906367041198,-1.8532644546843322
2575.65543071161,-1.8532644546843322
2576.4044943820218,-1.8532644546843322
2577.153558052434,-1.8532644546843322
2577.902621722846,-1.8590871092762473
2578.651685393258,-1.8590871092762473
2579.40074906367,-1.8590871092762473
2580.149812734082,-1.8649097638681624
2580.898876404494,-1.8649097638681624
2581.647940074906,-1.8649097638681624
2582.3970037453178,-1.8649097638681624
2583.1460674157297,-1.8649097638681624
2583.8951310861416,-1.8649097638681624
2584.6441947565536,-1.8649097638681624
2585.393258426966,-1.8649097638681624
2586.142322097378,-1.8649097638681624
2586.89138576779,-1.8649097638681624
2587.640449438202,-1.8649097638681624
2588.3895131086138,-1.8649097638681624
2589.1385767790257,-1.8649097638681624
2589.8876404494376,-1.8649097638681624
2590.6367041198496,-1.8649097638681624
2591.3857677902615,-1.8649097638681624
2592.1348314606735,-1.8649097638681624
2592.8838951310854,-1.8649097638681624
2593.632958801498,-1.8649097638681624
2594.3820224719097,-1.8649097638681624
2595.1310861423217,-1.8649097638681624
2595.8801498127336,-1.8649097638681624
2596.6292134831456,-1.8649097638681624
2597.3782771535575,-1.8649097638681624
2598.1273408239695,-1.8649097638681624
2598.8764044943814,-1.8649097638681624
2599.6254681647933,-1.8649097638681624
2600.3745318352053,-1.8649097638681624
2601.1235955056177,-1.8649097638681624
2601.8726591760296,-1.8649097638681624
2602.6217228464416,-1.8649097638681624
2603.3707865168535,-1.8649097638681624
2604.1198501872655,-1.8649097638681624
2604.8689138576774,-1.8649097638681624
2605.6179775280893,-1.8649097638681624
2606.3670411985013,-1.8649097638681624
2607.116104868913,-1.8649097638681624
2607.865168539325,-1.8649097638681624
2608.6142322097376,-1.8649097638681624
2609.3632958801495,-1.8649097638681624
2610.1123595505615,-1.8649097638681624
2610.8614232209734,-1.8649097638681624
2611.6104868913853,-1.8649097638681624
2612.3595505617973,-1.8649097638681624
2613.108614232209,-1.8649097638681624
2613.857677902621,-1.8649097638681624
2614.606741573033,-1.8649097638681624
2615.355805243445,-1.8649097638681624
2616.104868913857,-1.8707324184600775
2616.8539325842694,-1.8649097638681624
2617.6029962546813,-1.8649097638681624
2618.3520599250933,-1.8649097638681624
2619.101123595505,-1.8649097638681624
2619.850187265917,-1.8649097638681624
2620.599250936329,-1.8649097638681624
2621.348314606741,-1.8649097638681624
2622.097378277153,-1.8649097638681624
2622.846441947565,-1.8649097638681624
2623.595505617977,-1.8649097638681624
2624.344569288389,-1.8649097638681624
2625.093632958801,-1.8649097638681624
2625.842696629213,-1.8649097638681624
2626.591760299625,-1.8649097638681624
2627.340823970037,-1.8649097638681624
2628.089887640449,-1.8649097638681624
2628.838951310861,-1.8649097638681624
2629.588014981273,-1.8649097638681624
2630.337078651685,-1.8649097638681624
2631.0861423220967,-1.8649097638681624
2631.8352059925087,-1.8649097638681624
2632.584269662921,-1.8649097638681624
2633.333333333333,-1.8649097638681624
2634.082397003745,-1.8649097638681624
2634.831460674157,-1.8649097638681624
2635.580524344569,-1.8649097638681624
2636.329588014981,-1.8649097638681624
2637.0786516853927,-1.8649097638681624
2637.8277153558047,-1.8649097638681624
2638.5767790262166,-1.8649097638681624
2639.3258426966286,-1.8649097638681624
2640.074906367041,-1.8649097638681624
2640.823970037453,-1.8649097638681624
2641.573033707865,-1.8649097638681624
2642.322097378277,-1.8649097638681624
2643.0711610486887,-1.8649097638681624
2643.8202247191007,-1.8649097638681624
2644.5692883895126,-1.8649097638681624
2645.3183520599246,-1.8649097638681624
2646.0674157303365,-1.8649097638681624
2646.8164794007484,-1.8649097638681624
2647.5655430711604,-1.8649097638681624
2648.314606741573,-1.8649097638681624
2649.0636704119847,-1.8649097638681624
2649.8127340823967,-1.8590871092762473
2650.5617977528086,-1.8590871092762473
2651.3108614232206,-1.8590871092762473
2652.0599250936325,-1.8183285271328398
2652.8089887640444,-1.8125058725409247
2653.5580524344564,-1.8066832179490095
2654.3071161048683,-1.626180925599634
2655.0561797752803,-1.4631465970260056
2655.805243445692,-1.352516159779615
2656.5543071161046,-1.2651763409008847
2657.3033707865166,-1.2069497949817318
2658.0524344569285,-1.1661912128383243
2658.8014981273404,-0.9682209567132034
2659.5505617977524,-0.7702507005880843
2660.2996254681643,-0.6421522995659465
2661.0486891385763,-0.5431671715033861
2661.797752808988,-0.4674726618084879
2662.5468164794,-0.42671407966508035
2663.2958801498125,-0.3917781521135879
2664.0449438202245,-0.34519691537826525
2664.7940074906364,-0.3219062970106048
2665.5430711610484,-0.2927930240510275
2666.2921348314603,-0.27532506027528214
2667.0411985018723,-0.2636797510914519
2667.790262172284,-0.2462117873157048
2668.539325842696,-0.22292116894804437
2669.288389513108,-0.21709851435612926
2670.03745318352,-0.20545320517229726
2670.786516853932,-0.18798524139655193
2671.5355805243444,-0.18798524139655193
2672.2846441947563,-0.1763399322127217
2673.0337078651683,-0.1705172776208066
2673.78277153558,-0.16469462302889148
2674.531835205992,-0.1588719684369746
2675.280898876404,-0.14722665925314438
2676.029962546816,-0.14722665925314438
2676.779026217228,-0.14140400466122927
2677.52808988764,-0.14140400466122927
2678.277153558052,-0.13558135006931415
2679.026217228464,-0.12975869547739904
2679.775280898876,-0.12975869547739904
2680.524344569288,-0.11811338629356882
2681.2734082397,-0.11811338629356882
2682.022471910112,-0.11811338629356882
2682.771535580524,-0.10646807710973683
2683.520599250936,-0.11229073170165371
2684.269662921348,-0.9391076837536279
2685.01872659176,-0.944930338345543
2685.7677902621717,-0.944930338345543
2686.516853932584,-0.9507529929374581
2687.2659176029956,-0.9507529929374581
2688.014981273408,-0.9623983021212883
2688.76404494382,-1.8183285271328398
2689.513108614232,-1.8183285271328398
2690.262172284644,-1.8241511817247549
2691.011235955056,-1.82997383631667
2691.7602996254677,-1.82997383631667
2692.5093632958797,-1.82997383631667
2693.2584269662916,-1.8125058725409247
2694.0074906367036,-1.8008605633570944
2694.756554307116,-1.8008605633570944
2695.505617977528,-1.7601019812136869
2696.25468164794,-1.5912449980481433
2697.003745318352,-1.492259869985583
2697.7528089887637,-1.3990973965149376
2698.5018726591757,-1.3350481960038696
2699.2509363295876,-1.288466959268547
2699.9999999999995,-1.2244177587574772
2700.7490636704115,-1.008979538856611
2701.4981273408234,-0.8459452102829825
2702.2471910112354,-0.7527827368123372
2702.9962546816478,-0.6829108817093541
2703.7453183520597,-0.6188616811982861
2704.4943820224717,-0.5489898260953012
2705.2434456928836,-0.5082312439518937
2705.9925093632955,-0.4791179709923181
2706.7415730337075,-0.4500046980327408
2707.4906367041194,-0.42671407966508035
2708.2397003745314,-0.40342346129741813
2708.9887640449433,-0.3859554975216728
2709.7378277153553,-0.3743101883378426
2710.486891385767,-0.3626648791540106
2711.2359550561796,-0.34519691537826525
2711.9850187265915,-0.333551606194435
2712.7340823970035,-0.333551606194435
2713.4831460674154,-0.3219062970106048
2714.2322097378274,-0.3044383332348577
2714.9812734082393,-0.3044383332348577
2715.7303370786512,-0.3044383332348577
2716.479400749063,-0.2986156786429426
2717.228464419475,-0.2927930240510275
2717.9775280898875,-0.28697036945911236
2718.7265917602995,-0.28114771486719725
2719.4756554307114,-0.28114771486719725
2720.2247191011234,-0.28114771486719725
2720.9737827715353,-0.26950240568336703
2721.7228464419472,-0.26950240568336703
2722.471910112359,-0.26950240568336703
2723.220973782771,-0.26950240568336703
2723.970037453183,-0.26950240568336703
2724.719101123595,-0.25785709649953503
2725.468164794007,-0.2636797510914519
2726.2172284644193,-0.25785709649953503
2726.9662921348313,-0.25785709649953503
2727.7153558052432,-0.2520344419076199
2728.464419475655,-0.2520344419076199
2729.213483146067,-0.25785709649953503
2729.962546816479,-0.25785709649953503
2730.711610486891,-0.2462117873157048
2731.460674157303,-0.2462117873157048
2732.209737827715,-0.2462117873157048
2732.958801498127,-0.2462117873157048
2733.707865168539,-0.2462117873157048
2734.456928838951,-0.2462117873157048
2735.205992509363,-0.2462117873157048
2735.955056179775,-0.2462117873157048
2736.704119850187,-0.2403891327237897
2737.453183520599,-0.2403891327237897
2738.202247191011,-0.2403891327237897
2738.951310861423,-0.2403891327237897
2739.7003745318348,-0.2403891327237897
2740.4494382022467,-0.2403891327237897
2741.198501872659,-0.2403891327237897
2741.9475655430706,-0.2403891327237897
2742.696629213483,-0.2403891327237897
2743.445692883895,-0.2403891327237897
2744.194756554307,-0.2403891327237897
2744.943820224719,-0.2403891327237897
2745.6928838951308,-0.2403891327237897
2746.4419475655427,-0.2403891327237897
2747.1910112359546,-0.2403891327237897
2747.9400749063666,-0.2403891327237897
2748.6891385767785,-0.2403891327237897
2749.438202247191,-0.2403891327237897
2750.187265917603,-0.2403891327237897
2750.936329588015,-0.2403891327237897
2751.6853932584268,-0.2345664781318746
2752.4344569288387,-0.2345664781318746
2753.1835205992506,-0.2345664781318746
2753.9325842696626,-0.2345664781318746
2754.6816479400745,-0.2345664781318746
2755.4307116104865,-0.2345664781318746
2756.1797752808984,-0.2345664781318746
2756.9288389513104,-0.2345664781318746
2757.6779026217228,-0.2345664781318746
2758.4269662921347,-0.2345664781318746
2759.1760299625466,-0.2345664781318746
2759.9250936329586,-0.2345664781318746
2760.6741573033705,-0.22874382353995948
2761.4232209737825,-0.2345664781318746
2762.1722846441944,-0.2345664781318746
2762.9213483146063,-0.2345664781318746
2763.6704119850183,-0.2345664781318746
2764.4194756554302,-0.22874382353995948
2765.168539325842,-0.2345664781318746
2765.9176029962546,-0.2345664781318746
2766.6666666666665,-0.2345664781318746
2767.4157303370785,-0.22874382353995948
2768.1647940074904,-0.2345664781318746
2768.9138576779023,-0.2345664781318746
2769.6629213483143,-0.22874382353995948
2770.411985018726,-0.22874382353995948
2771.161048689138,-0.2345664781318746
2771.91011235955,-0.2345664781318746
2772.6591760299625,-0.22874382353995948
2773.408239700374,-0.22292116894804437
2774.1573033707864,-0.22292116894804437
2774.9063670411983,-0.22292116894804437
2775.6554307116103,-0.22292116894804437
2776.404494382022,-0.22292116894804437
2777.153558052434,-0.22292116894804437
2777.902621722846,-0.22874382353995948
2778.651685393258,-0.22292116894804437
2779.40074906367,-0.22292116894804437
2780.149812734082,-0.22874382353995948
2780.8988764044943,-0.22874382353995948
2781.6479400749063,-0.22292116894804437
2782.397003745318,-0.22292116894804437
2783.14606741573,-0.22292116894804437
2783.895131086142,-0.22874382353995948
2784.644194756554,-0.22874382353995948
2785.393258426966,-0.22292116894804437
2786.142322097378,-0.22874382353995948
2786.89138576779,-0.22874382353995948
2787.640449438202,-0.22874382353995948
2788.3895131086138,-0.22292116894804437
2789.138576779026,-0.22292116894804437
2789.887640449438,-0.22874382353995948
2790.63670411985,-0.22874382353995948
2791.385767790262,-0.22292116894804437
2792.134831460674,-0.22874382353995948
2792.883895131086,-0.21709851435612926
2793.632958801498,-0.1588719684369746
2794.3820224719097,-0.10646807710973683
2795.1310861423217,-0.0249509128229235
2795.8801498127336,0.039098287688144495
2796.6292134831456,0.10897014279112938
2797.378277153558,0.17301934330219737
2798.12734082397,0.24871385299709736
2798.876404494382,0.3360536718758258
2799.625468164794,0.43503879993838623
2800.3745318352057,0.5107333096332862
2801.1235955056177,0.6097184376958467
2801.8726591760296,0.6679449836149995
2802.6217228464416,0.7087035657584071
2803.3707865168535,0.7552848024937298
2804.119850187266,0.7960433846371355
2804.868913857678,0.8193340030047978
2805.61797752809,0.8542699305562884
2806.3670411985017,0.8717378943320355
2807.1161048689137,0.895028512699696
2807.8651685393256,0.9183191310673582
2808.6142322097376,0.9357870948431035
2809.3632958801495,0.9474324040269337
2810.1123595505615,0.9649003678026808
2810.8614232209734,0.9765456769865111
2811.6104868913853,0.9881909861703413
2812.3595505617977,0.9940136407622564
2813.1086142322097,1.0056589499460866
2813.8576779026216,1.0173042591299186
2814.6067415730336,1.0231269137218337
2815.3558052434455,1.0289495683137488
2816.1048689138574,1.040594877497579
2816.8539325842694,1.0464175320894942
2817.6029962546813,1.0522401866814093
2818.3520599250933,1.0580628412733262
2819.101123595505,1.0580628412733262
2819.850187265917,1.0638854958652413
2820.5992509363296,1.0697081504571564
2821.3483146067415,1.0697081504571564
2822.0973782771534,1.0755308050490715
2822.8464419475654,1.0813534596409866
2823.5955056179773,1.0813534596409866
2824.3445692883893,1.0871761142329017
2825.093632958801,1.0871761142329017
2825.842696629213,1.0929987688248168
2826.591760299625,1.104644078008647
2827.3408239700375,1.104644078008647
2828.089887640449,1.104644078008647
2828.8389513108614,1.104644078008647
2829.5880149812733,1.104644078008647
2830.3370786516853,1.104644078008647
2831.086142322097,1.110466732600564
2831.835205992509,1.110466732600564
2832.584269662921,1.116289387192479
2833.333333333333,1.116289387192479
2834.082397003745,1.116289387192479
2834.831460674157,1.116289387192479
2835.5805243445693,1.1279346963763093
2836.3295880149813,1.1221120417843942
2837.078651685393,1.1221120417843942
2837.827715355805,1.1221120417843942
2838.576779026217,1.1221120417843942
2839.325842696629,1.1279346963763093
2840.074906367041,1.1279346963763093
2840.823970037453,1.1279346963763093
2841.573033707865,1.1279346963763093
2842.322097378277,1.1337573509682244
2843.0711610486887,1.1337573509682244
2843.820224719101,1.1395800055601395
2844.569288389513,1.1395800055601395
2845.318352059925,1.1395800055601395
2846.067415730337,1.1395800055601395
2846.816479400749,1.1395800055601395
2847.565543071161,1.1395800055601395
2848.314606741573,1.1395800055601395
2849.0636704119847,1.1395800055601395
2849.8127340823967,1.1395800055601395
2850.5617977528086,1.1395800055601395
2851.3108614232206,1.1395800055601395
2852.059925093633,1.1395800055601395
2852.808988764045,1.1395800055601395
2853.558052434457,1.1395800055601395
2854.307116104869,1.1454026601520546
2855.0561797752807,1.1454026601520546
2855.8052434456927,1.1454026601520546
2856.5543071161046,1.1454026601520546
2857.3033707865166,1.1454026601520546
2858.0524344569285,1.1512253147439697
2858.801498127341,1.1512253147439697
2859.5505617977524,1.1454026601520546
2860.299625468165,1.1454026601520546
2861.0486891385767,1.1454026601520546
2861.7977528089887,1.1454026601520546
2862.5468164794006,1.1454026601520546
2863.2958801498125,1.1454026601520546
2864.0449438202245,1.1512253147439697
2864.7940074906364,1.1512253147439697
2865.5430711610484,1.1512253147439697
2866.2921348314603,1.1512253147439697
2867.0411985018727,1.1512253147439697
2867.7902621722847,1.1512253147439697
2868.5393258426966,1.1512253147439697
2869.2883895131085,1.1454026601520546
2870.0374531835205,1.1454026601520546
2870.7865168539324,1.1512253147439697
2871.5355805243444,1.1570479693358848
2872.2846441947563,1.1570479693358848
2873.0337078651683,1.1628706239278017
2873.78277153558,1.1628706239278017
2874.531835205992,1.1570479693358848
2875.2808988764045,1.1570479693358848
2876.0299625468165,1.1512253147439697
2876.7790262172284,1.1512253147439697
2877.5280898876404,1.1570479693358848
2878.2771535580523,1.1570479693358848
2879.0262172284642,1.1570479693358848
2879.775280898876,1.1570479693358848
2880.524344569288,1.1570479693358848
2881.2734082397,1.1628706239278017
2882.022471910112,1.1628706239278017
2882.771535580524,1.1628706239278017
2883.5205992509364,1.1628706239278017
2884.2696629213483,1.1628706239278017
2885.0187265917602,1.1570479693358848
2885.767790262172,1.1570479693358848
2886.516853932584,1.1628706239278017
2887.265917602996,1.1628706239278017
2888.014981273408,1.1628706239278017
2888.76404494382,1.1628706239278017
2889.513108614232,1.1628706239278017
2890.2621722846443,1.1628706239278017
2891.0112359550562,1.1628706239278017
2891.760299625468,1.1628706239278017
2892.50936329588,1.1628706239278017
2893.258426966292,1.1628706239278017
2894.007490636704,1.1628706239278017
2894.756554307116,1.1628706239278017
2895.505617977528,1.1628706239278017
2896.25468164794,1.1628706239278017
2897.003745318352,1.1628706239278017
2897.7528089887637,1.1686932785197168
2898.501872659176,1.1686932785197168
2899.250936329588,1.1628706239278017
2900.0,1.1628706239278017
2900.749063670412,1.1628706239278017
2901.498127340824,1.1686932785197168
2902.247191011236,1.174515933111632
2902.9962546816478,1.174515933111632
2903.7453183520597,1.174515933111632
2904.4943820224717,1.174515933111632
2905.2434456928836,1.174515933111632
2905.9925093632955,1.1686932785197168
2906.741573033708,1.1686932785197168
2907.49063670412,1.1686932785197168
2908.239700374532,1.1686932785197168
2908.9887640449438,1.174515933111632
2909.7378277153557,1.174515933111632
2910.4868913857676,1.174515933111632
2911.2359550561796,1.174515933111632
2911.9850187265915,1.174515933111632
2912.7340823970035,1.174515933111632
2913.483146067416,1.174515933111632
2914.2322097378274,1.1686932785197168
2914.9812734082398,1.1686932785197168
2915.7303370786517,1.1686932785197168
2916.4794007490636,1.1686932785197168
2917.2284644194756,1.174515933111632
2917.9775280898875,1.174515933111632
2918.7265917602995,1.174515933111632
2919.4756554307114,1.174515933111632
2920.2247191011234,1.1686932785197168
2920.9737827715353,1.174515933111632
2921.7228464419477,1.174515933111632
2922.4719101123596,1.174515933111632
2923.2209737827716,1.1686932785197168
2923.9700374531835,1.174515933111632
2924.7191011235955,1.174515933111632
2925.4681647940074,1.174515933111632
2926.2172284644193,1.174515933111632
2926.9662921348313,1.174515933111632
2927.7153558052432,1.174515933111632
2928.464419475655,1.174515933111632
2929.213483146067,1.174515933111632
2929.9625468164795,1.174515933111632
2930.7116104868915,1.174515933111632
2931.4606741573034,1.180338587703547
2932.2097378277153,1.180338587703547
2932.9588014981273,1.180338587703547
2933.7078651685392,1.1861612422954622
2934.456928838951,1.1978065514792924
2935.205992509363,1.2327424790307848
2935.955056179775,1.2676784065822773
2936.7041198501875,1.302614334133768
2937.453183520599,1.3317276070933453
2938.2022471910113,1.3491955708690906
2938.9513108614233,1.384131498420583
2939.700374531835,1.4307127351559057
2940.449438202247,1.4656486627073981
2941.198501872659,1.506407244850804
2941.947565543071,1.5413431724022963
2942.696629213483,1.5529884815861266
2943.445692883895,1.5588111361780417
2944.194756554307,1.5646337907699568
2944.9438202247193,1.582101754545704
2945.6928838951308,1.587924409137619
2946.441947565543,1.5937470637295341
2947.191011235955,1.5995697183214492
2947.940074906367,1.5995697183214492
2948.689138576779,1.5995697183214492
2949.438202247191,1.6112150275052795
2950.187265917603,1.6112150275052795
2950.936329588015,1.6170376820971963
2951.6853932584268,1.6228603366891114
2952.4344569288387,1.6228603366891114
2953.183520599251,1.6228603366891114
2953.9325842696626,1.6286829912810266
2954.681647940075,1.6286829912810266
2955.430711610487,1.6345056458729417
2956.179775280899,1.6345056458729417
2956.928838951311,1.6403283004648568
2957.6779026217228,1.646150955056772
2958.4269662921347,1.646150955056772
2959.1760299625466,1.646150955056772
2959.925093632959,1.646150955056772
2960.6741573033705,1.651973609648687
2961.423220973783,1.651973609648687
2962.172284644195,1.651973609648687
2962.921348314607,1.6577962642406021
2963.6704119850187,1.6577962642406021
2964.4194756554307,1.6577962642406021
2965.1685393258426,1.6577962642406021
2965.9176029962546,1.6577962642406021
2966.6666666666665,1.651973609648687
2967.4157303370785,1.651973609648687
2968.164794007491,1.6577962642406021
2968.9138576779023,1.6577962642406021
2969.6629213483147,1.6636189188325172
2970.4119850187267,1.6636189188325172
2971.1610486891386,1.6636189188325172
2971.9101123595506,1.6636189188325172
2972.6591760299625,1.6636189188325172
2973.4082397003745,1.6636189188325172
2974.1573033707864,1.6636189188325172
2974.9063670411983,1.6636189188325172
2975.6554307116103,1.669441573424434
2976.4044943820227,1.6636189188325172
2977.153558052434,1.6636189188325172
2977.9026217228466,1.6636189188325172
2978.6516853932585,1.6636189188325172
2979.4007490636704,1.6636189188325172
2980.1498127340824,1.6636189188325172
2980.8988764044943,1.6636189188325172
2981.6479400749063,1.6636189188325172
2982.397003745318,1.669441573424434
2983.14606741573,1.669441573424434
2983.895131086142,1.669441573424434
2984.6441947565545,1.669441573424434
2985.3932584269664,1.669441573424434
2986.1423220973784,1.6636189188325172
2986.8913857677903,1.6636189188325172
2987.6404494382023,1.669441573424434
2988.389513108614,1.669441573424434
2989.138576779026,1.669441573424434
2989.887640449438,1.669441573424434
2990.63670411985,1.669441573424434
2991.3857677902624,1.669441573424434
2992.134831460674,1.6636189188325172
2992.8838951310863,1.6636189188325172
2993.6329588014983,1.6636189188325172
2994.38202247191,1.6636189188325172
2995.131086142322,1.6636189188325172
2995.880149812734,1.6636189188325172
2996.629213483146,1.6636189188325172
2997.378277153558,1.6636189188325172
2998.12734082397,1.6636189188325172
2998.876404494382,1.6636189188325172
2999.6254681647943,1.6636189188325172
3000.3745318352057,1.6636189188325172
3001.123595505618,1.6636189188325172
3001.87265917603,1.6636189188325172
3002.621722846442,1.6636189188325172
3003.370786516854,1.6636189188325172
3004.119850187266,1.6636189188325172
3004.868913857678,1.6636189188325172
3005.61797752809,1.6577962642406021
3006.3670411985017,1.6577962642406021
3007.1161048689137,1.6577962642406021
3007.865168539326,1.6577962642406021
3008.6142322097376,1.6577962642406021
3009.36329588015,1.651973609648687
3010.112359550562,1.6577962642406021
3010.861423220974,1.6577962642406021
3011.610486891386,1.651973609648687
3012.3595505617977,1.651973609648687
3013.1086142322097,1.646150955056772
3013.8576779026216,1.651973609648687
3014.6067415730336,1.646150955056772
3015.3558052434455,1.646150955056772
3016.104868913858,1.646150955056772
3016.85393258427,1.646150955056772
3017.602996254682,1.646150955056772
3018.3520599250937,1.6403283004648568
3019.1011235955057,1.6403283004648568
3019.8501872659176,1.646150955056772
3020.5992509363296,1.646150955056772
3021.3483146067415,1.646150955056772
3022.0973782771534,1.646150955056772
3022.846441947566,1.646150955056772
3023.5955056179773,1.6403283004648568
3024.3445692883897,1.6403283004648568
3025.0936329588017,1.646150955056772
3025.8426966292136,1.646150955056772
3026.5917602996255,1.646150955056772
3027.3408239700375,1.651973609648687
3028.0898876404494,1.646150955056772
3028.8389513108614,1.651973609648687
3029.5880149812733,1.646150955056772
3030.3370786516853,1.646150955056772
3031.0861423220977,1.646150955056772
3031.835205992509,1.646150955056772
3032.5842696629215,1.646150955056772
3033.3333333333335,1.646150955056772
3034.0823970037454,1.6403283004648568
3034.8314606741574,1.6403283004648568
3035.5805243445693,1.646150955056772
3036.3295880149813,1.646150955056772
3037.078651685393,1.646150955056772
3037.827715355805,1.646150955056772
3038.576779026217,1.646150955056772
3039.3258426966295,1.646150955056772
3040.074906367041,1.651973609648687
3040.8239700374534,1.646150955056772
3041.5730337078653,1.646150955056772
3042.3220973782772,1.651973609648687
3043.071161048689,1.651973609648687
3043.820224719101,1.646150955056772
3044.569288389513,1.646150955056772
3045.318352059925,1.646150955056772
3046.0674157303374,1.646150955056772
3046.816479400749,1.646150955056772
3047.5655430711613,1.646150955056772
3048.3146067415732,1.646150955056772
3049.063670411985,1.646150955056772
3049.812734082397,1.646150955056772
3050.561797752809,1.646150955056772
3051.310861423221,1.646150955056772
3052.059925093633,1.6403283004648568
3052.808988764045,1.6345056458729417
3053.558052434457,1.6345056458729417
3054.3071161048692,1.6228603366891114
3055.0561797752807,1.6170376820971963
3055.805243445693,1.6112150275052795
3056.554307116105,1.6053923729133643
3057.303370786517,1.6053923729133643
3058.052434456929,1.6053923729133643
3058.801498127341,1.5995697183214492
3059.550561797753,1.6112150275052795
3060.299625468165,1.5995697183214492
3061.0486891385767,1.6112150275052795
3061.7977528089887,1.6112150275052795
3062.546816479401,1.6112150275052795
3063.2958801498125,1.6112150275052795
3064.044943820225,1.6112150275052795
3064.794007490637,1.6170376820971963
3065.543071161049,1.6170376820971963
3066.2921348314608,1.6228603366891114
3067.0411985018727,1.6228603366891114
3067.7902621722847,1.6228603366891114
3068.5393258426966,1.6228603366891114
3069.2883895131085,1.6228603366891114
3070.0374531835205,1.6228603366891114
3070.786516853933,1.6286829912810266
3071.535580524345,1.6228603366891114
3072.2846441947568,1.6228603366891114
3073.0337078651687,1.6228603366891114
3073.7827715355807,1.6286829912810266
3074.5318352059926,1.6869095372001794
3075.2808988764045,1.7626040468950777
3076.0299625468165,1.79753997444657
3076.7790262172284,1.8208305928142323
3077.528089887641,1.8499438657738079
3078.2771535580523,1.8848797933253003
3079.0262172284647,1.9605743030201985
3079.7752808988766,2.001332885163606
3080.5243445692886,2.059559431082759
3081.2734082397005,2.0944953586342514
3082.0224719101125,2.1236086315938287
3082.7715355805244,2.141076595369574
3083.5205992509364,2.1527219045534043
3084.2696629213483,2.1643672137372345
3085.0187265917602,2.1760125229210665
3085.7677902621726,2.1876578321048967
3086.516853932584,2.1876578321048967
3087.2659176029965,2.205125795880642
3088.0149812734085,2.205125795880642
